epi_sunday,RA,cases,incidencia_100k,populacao,prediction,lower_ci,upper_ci,modo
2025-06-01,BRAZLÂNDIA,0.0,0.0,42361,0.0004784849002522367,0.0,0.08250462950298881,nowcasting_rolling
2025-06-08,BRAZLÂNDIA,0.0,0.0,42361,0.0004784849002522367,0.0,0.08250462950298881,nowcasting_rolling
2025-06-15,BRAZLÂNDIA,0.0,0.0,42361,0.0004784849002522367,0.0,0.08250462950298881,nowcasting_rolling
2025-06-22,BRAZLÂNDIA,0.0,0.0,42361,0.0004784849002522367,0.0,0.08250462950298881,nowcasting_rolling
2025-06-29,BRAZLÂNDIA,0.0,0.0,42361,0.0004784849002522367,0.0,0.08250462950298881,nowcasting_rolling
2025-07-06,BRAZLÂNDIA,0.0,0.0,42361,0.0004784849002522367,0.0,0.08250462950298881,nowcasting_rolling
2025-07-13,BRAZLÂNDIA,0.0,0.0,42361,0.0004784849002522367,0.0,0.08250462950298881,nowcasting_rolling
2025-07-20,BRAZLÂNDIA,0.0,0.0,42361,0.0004784849002522367,0.0,0.08250462950298881,nowcasting_rolling
2025-07-27,BRAZLÂNDIA,0.0,0.0,42361,0.0004784849002522367,0.0,0.08250462950298881,nowcasting_rolling
2025-08-03,BRAZLÂNDIA,0.0,0.0,42361,0.0006442719774749225,0.0,0.08280575774088916,nowcasting_rolling
2025-08-10,BRAZLÂNDIA,0.0,0.0,42361,0.0007650637338798292,0.0,0.08302515848893564,nowcasting_rolling
2025-08-17,BRAZLÂNDIA,0.0,0.0,42361,0.0008218871836801813,0.0,0.0831283700636642,nowcasting_rolling
2025-08-24,BRAZLÂNDIA,0.0,0.0,42361,0.000938513360070239,0.0,0.08334020463833508,nowcasting_rolling
2025-08-31,BRAZLÂNDIA,0.0,0.0,42361,0.0010589837694919477,0.0,0.08355902170608254,nowcasting_rolling
2025-09-07,BRAZLÂNDIA,0.0,0.0,42361,0.0011661921525850127,0.0,0.08375375022189803,nowcasting_rolling
2025-09-14,BRAZLÂNDIA,0.0,0.0,42361,0.0011052352349144518,0.0,0.08364303080085825,nowcasting_rolling
2025-09-21,BRAZLÂNDIA,0.0,0.0,42361,0.0011654066824905891,0.0,0.08375232352912185,nowcasting_rolling
2025-09-28,BRAZLÂNDIA,0.0,0.0,42361,0.0019610238192734266,0.0,0.08519744693956072,nowcasting_rolling
2025-10-05,BRAZLÂNDIA,0.0,0.0,42361,0.0019122194651065762,0.0,0.08510880089176055,nowcasting_rolling
2025-10-12,BRAZLÂNDIA,0.0,0.0,42361,0.005071826212436214,0.0,0.09084776938206958,nowcasting_rolling
2025-10-19,BRAZLÂNDIA,0.0,0.0,42361,0.0035933788261853137,0.0,0.08816238362276753,nowcasting_rolling
2025-10-26,BRAZLÂNDIA,0.0,0.0,42361,0.002541194822241319,0.0,0.08625124362101091,nowcasting_rolling
2025-11-02,BRAZLÂNDIA,0.0,0.0,42361,0.0030641675781504854,0.0,0.0872011479627425,nowcasting_rolling
2025-11-09,BRAZLÂNDIA,0.0,0.0,42361,0.0025873599967351432,0.0,0.08633509598080019,nowcasting_rolling
2025-11-16,BRAZLÂNDIA,0.0,0.0,42361,0.0023276610299217443,0.0,0.0858633903836503,nowcasting_rolling
2025-11-23,BRAZLÂNDIA,0.0,0.0,42361,0.0014477412988454868,0.0,0.08426514350849229,nowcasting_rolling
2025-11-30,BRAZLÂNDIA,0.0,0.0,42361,0.0029329222704034146,0.0,0.08696275985121629,nowcasting_rolling
2025-12-07,BRAZLÂNDIA,0.0,0.0,42361,0.0025223858435580774,0.0,0.0862170798327201,nowcasting_rolling
2025-12-14,BRAZLÂNDIA,0.0,0.0,42361,0.005360991907741702,0.0,0.09137299702795906,nowcasting_rolling
2025-12-21,BRAZLÂNDIA,0.0,0.0,42361,0.0036445400418201957,0.0,0.08825531056840806,nowcasting_rolling
2025-12-28,BRAZLÂNDIA,0.0,0.0,42361,0.003894303637745996,0.0,0.08870897000189797,nowcasting_rolling
2025-01-05,CANDANGOLÂNDIA,0.0,0.0,14714,0.0017626838443920686,0.0,0.08483719107317012,nowcasting_rolling
2025-01-12,CANDANGOLÂNDIA,0.0,0.0,14714,0.0011286512620849029,0.0,0.0836855626261283,nowcasting_rolling
2025-01-19,CANDANGOLÂNDIA,0.0,0.0,14714,0.0005042885111876769,0.0,0.08255149802870641,nowcasting_rolling
2025-01-26,CANDANGOLÂNDIA,0.0,0.0,14714,0.0005177188120347624,0.0,0.08257589222695336,nowcasting_rolling
2025-02-02,CANDANGOLÂNDIA,0.0,0.0,14714,0.0005343424708074823,0.0,0.08260608669782254,nowcasting_rolling
2025-02-09,CANDANGOLÂNDIA,0.0,0.0,14714,0.0007193544794615998,0.0,0.08294213424199624,nowcasting_rolling
2025-02-16,CANDANGOLÂNDIA,0.0,0.0,14714,0.0006140564578896218,0.0,0.08275087562147194,nowcasting_rolling
2025-02-23,CANDANGOLÂNDIA,0.0,0.0,14714,0.0005360232065365235,0.0,0.08260913951108724,nowcasting_rolling
2025-03-02,CANDANGOLÂNDIA,0.0,0.0,14714,0.0006327795233517303,0.0,0.08278488336082747,nowcasting_rolling
2025-03-09,CANDANGOLÂNDIA,0.0,0.0,14714,0.0005962956511840021,0.0,0.0827186156859176,nowcasting_rolling
